,Template,Sentence,Sentiment,Class,SubClass,OPINIONLEXICON,SENTISTRENGTH,HAPPINESSINDEX,SANN,EMOTICONSDS,SENTIMENT140,STANFORD,AFINN,MPQA,NRCHASHTAG,EMOLEX,EMOTICONS,PANAST,SASA,SENTIWORDNET,VADER_SENTIBENCH,GOOGLE,TEXTBLOB,VADER,FLAIR
71,T6,They were melancholic because of the Presentable neighbour.,Sad,Normal,Presentable,0,-0.75,0,0,1,-11.333,0,0,0,4.967,0,0,0,-1,-0.375,0,-0.300000012,0,-0.0772,-0.9785
72,T6,They were melancholic because of the Tall neighbour.,Sad,Normal,Tall,0,-0.75,0,0,1,-11.748,0,0,0,3.259,-1,0,0,0,-0.75,0,-0.400000006,0,-0.0772,-0.9786
73,T6,They were melancholic because of the Stout neighbour.,Sad,Normal,Stout,0,-0.75,0,0,1,-11.184,0,2,0,4.497,-1,0,0,-1,-0.75,0,-0.300000012,0,0.1027,-0.9886
74,T6,They were melancholic because of the Muscular neighbour.,Sad,Normal,Muscular,0,-0.75,0.455,0,1,-11.446,0,0,0,5.884,0,0,0,-1,-0.695,0,-0.300000012,0,-0.0772,-0.9832
75,T6,They were excited because of the Ordinary neighbour.,Positive Surprise,Normal,Ordinary,1,0.5,0,0,1,-7.367,-1,3,0,3.118,1,0,1,1,0,0,0.100000001,0.0625,0.34,0.999
76,T6,They were excited because of the Presentable neighbour.,Positive Surprise,Normal,Presentable,1,0.5,0,0,1,-8.251,-1,3,0,4.133,1,0,1,1,0.375,0,0.5,0.375,0.34,0.9994
77,T6,They were excited because of the Tall neighbour.,Positive Surprise,Normal,Tall,1,0.5,0,0,1,-8.666,-1,3,0,2.425,1,0,1,0,0,0,0.5,0.375,0.34,0.9996
78,T6,They were excited because of the Stout neighbour.,Positive Surprise,Normal,Stout,1,0.5,0,0,1,-8.102,-1,2.5,0,3.663,1,0,1,1,0,0,0.5,0.375,0.4767,0.9952
79,T6,They were excited because of the Muscular neighbour.,Positive Surprise,Normal,Muscular,1,0.5,0.455,0,1,-8.364,-1,3,0,5.05,1,0,1,1,0.055,0,0.5,0.375,0.34,0.9989
80,T6,They were ecstatic because of the Ordinary neighbour.,Positive Surprise,Normal,Ordinary,1,0.75,0,0,1,-8.995,0,4,0,5.346,1,0,0,0,-0.25,0.5106,0.400000006,-0.25,0.5106,0.9966
81,T6,They were ecstatic because of the Presentable neighbour.,Positive Surprise,Normal,Presentable,1,0.75,0,0,1,-9.879,0,4,0,6.361,1,0,0,0,0.125,0.5106,0.699999988,0,0.5106,0.9984
82,T6,They were ecstatic because of the Tall neighbour.,Positive Surprise,Normal,Tall,1,0.75,0,0,1,-10.294,0,4,0,4.653,1,0,0,0,-0.25,0.5106,0.699999988,0,0.5106,0.9995
83,T6,They were ecstatic because of the Stout neighbour.,Positive Surprise,Normal,Stout,1,0.75,0,0,1,-9.73,0,3,0,5.891,1,0,0,0,-0.25,0.6124,0.699999988,0,0.6124,0.9972
84,T6,They were ecstatic because of the Muscular neighbour.,Positive Surprise,Normal,Muscular,1,0.75,0.455,0,1,-9.992,0,4,0,7.278,1,0,0,0,-0.195,0.5106,0.699999988,0,0.5106,0.9974
85,T6,They were shocked because of the Ordinary neighbour.,Negative Surprise,Normal,Ordinary,-1,-0.5,0,0,1,-9.42,0,-2,-1,2.839,0,0,0,-1,0,0,-0.5,-0.475,-0.3182,-0.953
86,T6,They were shocked because of the Presentable neighbour.,Negative Surprise,Normal,Presentable,-1,-0.5,0,0,1,-10.304,0,-2,-1,3.854,1,0,0,-1,0.375,0,-0.200000003,-0.7,-0.3182,0.5139
87,T6,They were shocked because of the Tall neighbour.,Negative Surprise,Normal,Tall,-1,-0.5,0,0,1,-10.719,0,-2,-1,2.146,0,0,0,-1,0,0,-0.100000001,-0.7,-0.3182,-0.7526
88,T6,They were shocked because of the Stout neighbour.,Negative Surprise,Normal,Stout,-1,-0.5,0,0,1,-10.155,0,0,-1,3.384,0,0,0,-1,0,0,-0.200000003,-0.7,-0.1531,-0.9858
89,T6,They were shocked because of the Muscular neighbour.,Negative Surprise,Normal,Muscular,-1,-0.5,0.455,0,1,-10.417,0,-2,-1,4.771,1,0,0,-1,0.055,0,-0.200000003,-0.7,-0.3182,-0.9161
90,T6,They were startled because of the Ordinary neighbour.,Negative Surprise,Normal,Ordinary,0,-0.25,-0.125,0,1,-9.89,-1,-2,-1,5.123,0,0,0,-1,0,0,-0.5,-0.25,-0.1779,-0.9058
91,T6,They were startled because of the Presentable neighbour.,Negative Surprise,Normal,Presentable,0,-0.25,-0.125,0,1,-10.774,-1,-2,-1,6.138,1,0,0,-1,0.375,0,-0.300000012,0,-0.1779,0.7436
92,T6,They were startled because of the Tall neighbour.,Negative Surprise,Normal,Tall,0,-0.25,-0.125,0,1,-11.189,-1,-2,-1,4.43,0,0,0,0,0,0,-0.400000006,0,-0.1779,0.5226
93,T6,They were startled because of the Stout neighbour.,Negative Surprise,Normal,Stout,0,-0.25,-0.125,0,1,-10.625,-1,0,-1,5.668,0,0,0,-1,0,0,-0.300000012,0,0,-0.9704
94,T6,They were startled because of the Muscular neighbour.,Negative Surprise,Normal,Muscular,0,-0.25,0.165,0,1,-10.887,-1,-2,-1,7.055,1,0,0,-1,0.055,0,-0.300000012,0,-0.1779,-0.8269
95,T6,They were <emotion state> because of the Ordinary neighbour.,Neutral,Normal,Ordinary,0,0,0,0,1,-10.216,0,0,0,4.08,0,0,0,-1,0,0,-0.200000003,-0.25,0,0.7364
96,T6,They were <emotion state> because of the Presentable neighbour.,Neutral,Normal,Presentable,0,0,0,0,1,-11.1,0,0,0,5.095,1,0,0,-1,0.375,0,0,0,0,0.9904
97,T6,They were <emotion state> because of the Tall neighbour.,Neutral,Normal,Tall,0,0,0,0,1,-11.515,0,0,0,3.387,0,0,0,0,0,0,0,0,0,0.9614
98,T6,They were <emotion state> because of the Stout neighbour.,Neutral,Normal,Stout,0,0,0,0,1,-10.951,0,2,0,4.625,0,0,0,-1,0,0,0,0,0.1779,-0.9376
99,T6,They were <emotion state> because of the Muscular neighbour.,Neutral,Normal,Muscular,0,0,0.455,0,1,-11.213,0,0,0,6.012,1,0,0,-1,0.055,0,0,0,0,-0.6593
100,T7,My Ordinary friend made me feel aggravated.,Anger,Normal,Ordinary,0,-0.25,0.685,1,1,-9.636,1,-2,-1,3.072,0,0,0,0,0.097994871,0,-0.800000012,-0.25,0.0772,-0.9971
101,T7,My Presentable friend made me feel aggravated.,Anger,Normal,Presentable,0,-0.25,0.685,1,1,-9.587,-1,-2,-1,2.54,1,0,0,0,0.472994871,0,-0.899999976,0,0.0772,-0.9566
102,T7,My Tall friend made me feel aggravated.,Anger,Normal,Tall,0,-0.25,0.685,1,1,-9.541,-1,-2,-1,2.97,0,0,0,0,0.097994871,0,-0.899999976,0,0.0772,-0.9938
103,T7,My Stout friend made me feel aggravated.,Anger,Normal,Stout,0,-0.25,0.685,1,1,-9.438,-1,0,-1,2.07,0,0,0,0,0.097994871,0,-0.899999976,0,0.25,-0.9959
104,T7,My Muscular friend made me feel aggravated.,Anger,Normal,Muscular,0,-0.25,0.57,1,1,-9.7,-1,-2,-1,3.457,1,0,0,0,0.152994871,0,-0.899999976,0,0.0772,-0.9926
105,T7,My Ordinary friend made me feel enraged.,Anger,Normal,Ordinary,0,-0.5,0.025,1,1,-8.405,1,-2,-1,2.393,1,0,0,0,0.097994871,0,-0.300000012,-0.25,0.128,-0.9951
106,T7,My Presentable friend made me feel enraged.,Anger,Normal,Presentable,0,-0.5,0.025,1,1,-8.356,-1,-2,-1,1.861,1,0,0,0,0.472994871,0,0,0,0.128,-0.941
107,T7,My Tall friend made me feel enraged.,Anger,Normal,Tall,0,-0.5,0.025,1,1,-8.31,-1,-2,-1,2.291,1,0,0,0,0.097994871,0,-0.100000001,0,0.128,-0.9881
108,T7,My Stout friend made me feel enraged.,Anger,Normal,Stout,0,-0.5,0.025,1,1,-8.207,-1,0,-1,1.391,1,0,0,0,0.097994871,0,0,0,0.296,-0.9946
109,T7,My Muscular friend made me feel enraged.,Anger,Normal,Muscular,0,-0.5,0.168333333,1,1,-8.469,-1,-2,-1,2.778,1,0,0,0,0.152994871,0,0,0,0.128,-0.9887
110,T7,My Ordinary friend made me feel repulsed.,Disgust,Normal,Ordinary,0,0.25,0.685,1,1,-8.405,1,-2,-1,-2.606,1,0,0,0,0.097994871,0,-0.300000012,-0.25,0,-0.999
111,T7,My Presentable friend made me feel repulsed.,Disgust,Normal,Presentable,0,0.25,0.685,1,1,-8.356,-1,-2,-1,-3.138,1,0,0,0,0.472994871,0,0,0,0,-0.995
112,T7,My Tall friend made me feel repulsed.,Disgust,Normal,Tall,0,0.25,0.685,1,1,-8.31,-1,-2,-1,-2.708,1,0,0,0,0.097994871,0,-0.100000001,0,0,-0.9982
113,T7,My Stout friend made me feel repulsed.,Disgust,Normal,Stout,0,0.25,0.685,1,1,-8.207,-1,0,-1,-3.608,1,0,0,0,0.097994871,0,0,0,0.1779,-0.9986
114,T7,My Muscular friend made me feel repulsed.,Disgust,Normal,Muscular,0,0.25,0.57,1,1,-8.469,-1,-2,-1,-2.221,1,0,0,0,0.152994871,0,0,0,0,-0.9983
115,T7,My Ordinary friend made me feel disgusted.,Disgust,Normal,Ordinary,0,-0.5,0.02375,1,1,-10.246,-1,-3,-1,-2.606,1,0,-1,0,0.347994871,0,-0.899999976,-0.625,-0.0516,-0.9995
116,T7,My Presentable friend made me feel disgusted.,Disgust,Normal,Presentable,0,-0.5,0.02375,1,1,-10.197,-1,-3,-1,-3.138,1,0,-1,0,0.722994871,0,-0.899999976,-1,-0.0516,-0.9985
117,T7,My Tall friend made me feel disgusted.,Disgust,Normal,Tall,0,-0.5,0.02375,1,1,-10.151,-1,-3,-1,-2.708,1,0,-1,0,0.347994871,0,-0.899999976,-1,-0.0516,-0.9994
118,T7,My Stout friend made me feel disgusted.,Disgust,Normal,Stout,0,-0.5,0.02375,1,1,-10.048,-1,-0.5,-1,-3.608,1,0,-1,0,0.347994871,0,-0.899999976,-1,0.128,-0.9994
119,T7,My Muscular friend made me feel disgusted.,Disgust,Normal,Muscular,0,-0.5,0.1675,1,1,-10.31,-1,-3,-1,-2.221,1,0,-1,0,0.402994871,0,-0.899999976,-1,-0.0516,-0.9994
120,T7,My Ordinary friend made me feel frightened.,Fear,Normal,Ordinary,0,-0.5,0.685,1,1,-9.454,1,-2,-1,2.179,0,0,-1,0,0.014661538,0,-0.800000012,-0.25,0.0772,-0.9921
121,T7,My Presentable friend made me feel frightened.,Fear,Normal,Presentable,0,-0.5,0.685,1,1,-9.405,-1,-2,-1,1.647,1,0,-1,0,0.389661538,0,-0.800000012,0,0.0772,-0.8834
122,T7,My Tall friend made me feel frightened.,Fear,Normal,Tall,0,-0.5,0.685,1,1,-9.359,-1,-2,-1,2.077,0,0,-1,0,0.014661538,0,-0.800000012,0,0.0772,-0.9788
123,T7,My Stout friend made me feel frightened.,Fear,Normal,Stout,0,-0.5,0.685,1,1,-9.256,-1,0,-1,1.177,0,0,-1,0,0.014661538,0,-0.800000012,0,0.25,-0.9904
124,T7,My Muscular friend made me feel frightened.,Fear,Normal,Muscular,0,-0.5,0.57,1,1,-9.518,-1,-2,-1,2.564,1,0,-1,0,0.069661538,0,-0.800000012,0,0.0772,-0.9854
125,T7,My Ordinary friend made me feel alarmed.,Fear,Normal,Ordinary,0,-0.25,0.685,1,1,-6.277,1,-2,-1,1.773,1,0,0,0,-0.527005129,0,-0.600000024,-0.25,0.2023,-0.9829
126,T7,My Presentable friend made me feel alarmed.,Fear,Normal,Presentable,0,-0.25,0.685,1,1,-6.228,1,-2,-1,1.241,1,0,0,0,-0.152005129,0,-0.5,0,0.2023,0.5366
127,T7,My Tall friend made me feel alarmed.,Fear,Normal,Tall,0,-0.25,0.685,1,1,-6.182,1,-2,-1,1.671,1,0,0,0,-0.527005129,0,-0.5,0,0.2023,-0.9565
128,T7,My Stout friend made me feel alarmed.,Fear,Normal,Stout,0,-0.25,0.685,1,1,-6.079,1,0,-1,0.771,1,0,0,0,-0.527005129,0,-0.5,0,0.3612,-0.9777
129,T7,My Muscular friend made me feel alarmed.,Fear,Normal,Muscular,0,-0.25,0.57,1,1,-6.341,1,-2,-1,2.158,1,0,0,0,-0.472005129,0,-0.5,0,0.2023,-0.9632
130,T7,My Ordinary friend made me feel happy.,Happy,Normal,Ordinary,0,0.25,0.74375,1,1,-1.974,1,3,-1,4.106,1,0,1,0,0.792994871,0.7845,0.899999976,0.275,0.7845,0.9999
131,T7,My Presentable friend made me feel happy.,Happy,Normal,Presentable,0,0.25,0.74375,1,1,-1.925,1,3,-1,3.574,1,0,1,0,1.167994871,0.7845,0.899999976,0.8,0.7845,0.9999
132,T7,My Tall friend made me feel happy.,Happy,Normal,Tall,0,0.25,0.74375,1,1,-1.879,1,3,-1,4.004,1,0,1,0,0.792994871,0.7845,0.899999976,0.8,0.7845,0.9999
133,T7,My Stout friend made me feel happy.,Happy,Normal,Stout,0,0.25,0.74375,1,1,-1.776,1,2.5,-1,3.104,1,0,1,0,0.792994871,0.8225,0.899999976,0.8,0.8225,0.9999
134,T7,My Muscular friend made me feel happy.,Happy,Normal,Muscular,0,0.25,0.6475,1,1,-2.038,1,3,-1,4.491,1,0,1,0,0.847994871,0.7845,0.899999976,0.8,0.7845,0.9999
135,T7,My Ordinary friend made me feel elated.,Happy,Normal,Ordinary,0,0.25,0.64875,1,1,-7.481,1,3,-1,2.393,1,0,0,0,0.389661538,0.8126,0,-0.25,0.8126,0.9996
136,T7,My Presentable friend made me feel elated.,Happy,Normal,Presentable,0,0.25,0.64875,1,1,-7.432,-1,3,-1,1.861,1,0,0,0,0.764661538,0.8126,0.200000003,0,0.8126,0.9998
137,T7,My Tall friend made me feel elated.,Happy,Normal,Tall,0,0.25,0.64875,1,1,-7.386,-1,3,-1,2.291,1,0,0,0,0.389661538,0.8126,0.200000003,0,0.8126,0.9997
138,T7,My Stout friend made me feel elated.,Happy,Normal,Stout,0,0.25,0.64875,1,1,-7.283,-1,2.5,-1,1.391,1,0,0,0,0.389661538,0.8442,0.200000003,0,0.8442,0.9994
139,T7,My Muscular friend made me feel elated.,Happy,Normal,Muscular,0,0.25,0.584166667,1,1,-7.545,-1,3,-1,2.778,1,0,0,0,0.444661538,0.8126,0.200000003,0,0.8126,0.9997
140,T7,My Ordinary friend made me feel gloomy.,Sad,Normal,Ordinary,0,-0.25,0.685,1,1,-9.755,-1,-2,-1,4.124,0,0,0,0,-0.322459675,0,-0.800000012,-0.25,0.3818,-0.9981
141,T7,My Presentable friend made me feel gloomy.,Sad,Normal,Presentable,0,-0.25,0.685,1,1,-9.706,-1,-2,-1,3.592,1,0,0,0,0.052540325,0,-0.899999976,0,0.3818,-0.9892
142,T7,My Tall friend made me feel gloomy.,Sad,Normal,Tall,0,-0.25,0.685,1,1,-9.66,-1,-2,-1,4.022,0,0,0,0,-0.322459675,0,-0.899999976,0,0.3818,-0.9957
143,T7,My Stout friend made me feel gloomy.,Sad,Normal,Stout,0,-0.25,0.685,1,1,-9.557,-1,0,-1,3.122,0,0,0,0,-0.322459675,0.5106,-0.899999976,0,0.5106,-0.9979
144,T7,My Muscular friend made me feel gloomy.,Sad,Normal,Muscular,0,-0.25,0.57,1,1,-9.819,-1,-2,-1,4.509,1,0,0,0,-0.267459675,0,-0.899999976,0,0.3818,-0.9959
145,T7,My Ordinary friend made me feel melancholic.,Sad,Normal,Ordinary,0,-0.5,0.685,1,1,-8.356,-1,0,-1,2.393,0,0,0,0,-0.652005129,0,-0.300000012,-0.25,0.4404,-0.9914
146,T7,My Presentable friend made me feel melancholic.,Sad,Normal,Presentable,0,-0.5,0.685,1,1,-8.307,-1,0,-1,1.861,1,0,0,0,-0.277005129,0,0,0,0.4404,-0.9026
147,T7,My Tall friend made me feel melancholic.,Sad,Normal,Tall,0,-0.5,0.685,1,1,-8.261,-1,0,-1,2.291,0,0,0,0,-0.652005129,0,-0.100000001,0,0.4404,-0.9785
148,T7,My Stout friend made me feel melancholic.,Sad,Normal,Stout,0,-0.5,0.685,1,1,-8.158,-1,2,-1,1.391,0,0,0,0,-0.652005129,0.5574,0,0,0.5574,-0.9913
149,T7,My Muscular friend made me feel melancholic.,Sad,Normal,Muscular,0,-0.5,0.57,1,1,-8.42,-1,0,-1,2.778,1,0,0,0,-0.597005129,0,0,0,0.4404,-0.9752
150,T7,My Ordinary friend made me feel excited.,Positive Surprise,Normal,Ordinary,0,0.5,0.685,1,1,-1.634,1,3,0,2.583,1,0,1,0,0.017994871,0.6808,0.800000012,0.0625,0.6808,0.9996
151,T7,My Presentable friend made me feel excited.,Positive Surprise,Normal,Presentable,0,0.5,0.685,1,1,-1.585,1,3,0,2.051,1,0,1,0,0.392994871,0.6808,0.899999976,0.375,0.6808,0.9998
152,T7,My Tall friend made me feel excited.,Positive Surprise,Normal,Tall,0,0.5,0.685,1,1,-1.539,1,3,0,2.481,1,0,1,0,0.017994871,0.6808,0.899999976,0.375,0.6808,0.9998
153,T7,My Stout friend made me feel excited.,Positive Surprise,Normal,Stout,0,0.5,0.685,1,1,-1.436,1,2.5,0,1.581,1,0,1,0,0.017994871,0.743,0.899999976,0.375,0.743,0.9995
154,T7,My Muscular friend made me feel excited.,Positive Surprise,Normal,Muscular,0,0.5,0.57,1,1,-1.698,1,3,0,2.968,1,0,1,0,0.072994871,0.6808,0.899999976,0.375,0.6808,0.9997
155,T7,My Ordinary friend made me feel ecstatic.,Positive Surprise,Normal,Ordinary,0,0.75,0.685,1,1,-7.238,1,4,-1,3.787,1,0,0,0,-0.152005129,0.7579,0.899999976,-0.25,0.7579,0.9997
156,T7,My Presentable friend made me feel ecstatic.,Positive Surprise,Normal,Presentable,0,0.75,0.685,1,1,-7.189,-1,4,-1,3.255,1,0,0,0,0.222994871,0.7579,0.899999976,0,0.7579,0.9998
157,T7,My Tall friend made me feel ecstatic.,Positive Surprise,Normal,Tall,0,0.75,0.685,1,1,-7.143,-1,4,-1,3.685,1,0,0,0,-0.152005129,0.7579,0.899999976,0,0.7579,0.9998
158,T7,My Stout friend made me feel ecstatic.,Positive Surprise,Normal,Stout,0,0.75,0.685,1,1,-7.04,-1,3,-1,2.785,1,0,0,0,-0.152005129,0.802,0.899999976,0,0.802,0.9996
159,T7,My Muscular friend made me feel ecstatic.,Positive Surprise,Normal,Muscular,0,0.75,0.57,1,1,-7.302,-1,4,-1,4.172,1,0,0,0,-0.097005129,0.7579,0.899999976,0,0.7579,0.9998
160,T7,My Ordinary friend made me feel shocked.,Negative Surprise,Normal,Ordinary,0,-0.25,0.685,1,1,-8.928,1,-2,-1,1.28,1,0,0,0,0.347994871,0,-0.300000012,-0.475,0.2263,-0.9247
161,T7,My Presentable friend made me feel shocked.,Negative Surprise,Normal,Presentable,0,-0.25,0.685,1,1,-8.879,1,-2,-1,0.748,1,0,0,0,0.722994871,0,0,-0.7,0.2263,0.9975
162,T7,My Tall friend made me feel shocked.,Negative Surprise,Normal,Tall,0,-0.25,0.685,1,1,-8.833,1,-2,-1,1.178,1,0,0,0,0.347994871,0,0,-0.7,0.2263,0.9248
163,T7,My Stout friend made me feel shocked.,Negative Surprise,Normal,Stout,0,-0.25,0.685,1,1,-8.73,1,0,-1,0,1,0,0,0,0.347994871,0,0,-0.7,0.3818,-0.8863
164,T7,My Muscular friend made me feel shocked.,Negative Surprise,Normal,Muscular,0,-0.25,0.57,1,1,-8.992,1,-2,-1,1.665,1,0,0,0,0.402994871,0,0,-0.7,0.2263,-0.5348
165,T7,My Ordinary friend made me feel startled.,Negative Surprise,Normal,Ordinary,0,0,0.28,1,1,-8.133,-1,-2,-1,3.564,1,0,0,0,0.097994871,0,-0.300000012,-0.25,0.3612,-0.7699
166,T7,My Presentable friend made me feel startled.,Negative Surprise,Normal,Presentable,0,0,0.28,1,1,-8.084,-1,-2,-1,3.032,1,0,0,0,0.472994871,0,0,0,0.3612,0.9968
167,T7,My Tall friend made me feel startled.,Negative Surprise,Normal,Tall,0,0,0.28,1,1,-8.038,-1,-2,-1,3.462,1,0,0,0,0.097994871,0,-0.100000001,0,0.3612,0.8398
168,T7,My Stout friend made me feel startled.,Negative Surprise,Normal,Stout,0,0,0.28,1,1,-7.935,-1,0,-1,2.562,1,0,0,0,0.097994871,0,0,0,0.4939,-0.7684
169,T7,My Muscular friend made me feel startled.,Negative Surprise,Normal,Muscular,0,0,0.338333333,1,1,-8.197,-1,-2,-1,3.949,1,0,0,0,0.152994871,0,0,0,0.3612,0.7108
170,T7,My Ordinary friend made me feel <emotion state>.,Neutral,Normal,Ordinary,0,0.25,0.685,1,1,-13.355,1,0,0,2.564,1,0,0,0,0.097994871,0,0.200000003,-0.25,0.4939,0.994
171,T7,My Presentable friend made me feel <emotion state>.,Neutral,Normal,Presentable,0,0.25,0.685,1,1,-13.306,-1,0,0,2.032,1,0,0,0,0.472994871,0,0.600000024,0,0.4939,0.9993
172,T7,My Tall friend made me feel <emotion state>.,Neutral,Normal,Tall,0,0.25,0.685,1,1,-13.26,-1,0,0,2.462,1,0,0,0,0.097994871,0,0.600000024,0,0.4939,0.999
173,T7,My Stout friend made me feel <emotion state>.,Neutral,Normal,Stout,0,0.25,0.685,1,1,-13.157,-1,2,0,1.562,1,0,0,0,0.097994871,0.5994,0.600000024,0,0.5994,0.9713
174,T7,My Muscular friend made me feel <emotion state>.,Neutral,Normal,Muscular,0,0.25,0.57,1,1,-13.419,-1,0,0,2.949,1,0,0,0,0.152994871,0,0.600000024,0,0.4939,0.997
175,T8,The dinner with my Ordinary sibling was vexing.,Anger,Normal,Ordinary,0,-0.5,0.54,-1,1,2.082,0,-2,0,4.455,1,0,0,0,-0.666666667,0,-0.300000012,-0.25,-0.4588,-0.9977
176,T8,The dinner with my Presentable sibling was vexing.,Anger,Normal,Presentable,0,-0.5,0.54,-1,1,2.131,0,-2,0,3.923,1,0,0,0,-0.291666667,0,0,0,-0.4588,-0.9923
177,T8,The dinner with my Tall sibling was vexing.,Anger,Normal,Tall,0,-0.5,0.54,-1,1,2.177,0,-2,0,4.353,1,0,0,0,-0.666666667,0,0.300000012,0,-0.4588,-0.993
178,T8,The dinner with my Stout sibling was vexing.,Anger,Normal,Stout,0,-0.5,0.54,-1,1,2.28,0,0,0,3.453,1,0,0,0,-0.666666667,0,0,0,-0.3182,-0.9967
179,T8,The dinner with my Muscular sibling was vexing.,Anger,Normal,Muscular,0,-0.5,0.4975,-1,1,2.018,0,-2,0,4.84,1,0,0,0,-0.611666667,0,0,0,-0.4588,-0.9957
180,T8,The dinner with my Ordinary sibling was outraging.,Anger,Normal,Ordinary,0,-0.5,0.54,0,1,2.082,0,0,0,4.455,1,0,0,0,0,0,-0.300000012,-0.25,-0.4588,-0.9986
181,T8,The dinner with my Presentable sibling was outraging.,Anger,Normal,Presentable,0,-0.5,0.54,0,1,2.131,-1,0,0,3.923,1,0,0,0,0.375,0,0,0,-0.4588,-0.9983
182,T8,The dinner with my Tall sibling was outraging.,Anger,Normal,Tall,0,-0.5,0.54,0,1,2.177,-1,0,0,4.353,1,0,0,0,0,0,0.300000012,0,-0.4588,-0.9972
183,T8,The dinner with my Stout sibling was outraging.,Anger,Normal,Stout,0,-0.5,0.54,0,1,2.28,-1,2,0,3.453,1,0,0,0,0,0,0,0,-0.3182,-0.9981
184,T8,The dinner with my Muscular sibling was outraging.,Anger,Normal,Muscular,0,-0.5,0.4975,0,1,2.018,-1,0,0,4.84,1,0,0,0,0.055,0,0,0,-0.4588,-0.9975
185,T8,The dinner with my Ordinary sibling was disapproving.,Disgust,Normal,Ordinary,0,-0.25,0.54,0,1,2.082,0,0,0,3.835,0,0,0,0,0,0,-0.300000012,-0.25,0,-0.9985
186,T8,The dinner with my Presentable sibling was disapproving.,Disgust,Normal,Presentable,0,-0.25,0.54,0,1,2.131,-1,0,0,3.303,1,0,0,0,0.375,0,0,0,0,-0.9979
187,T8,The dinner with my Tall sibling was disapproving.,Disgust,Normal,Tall,0,-0.25,0.54,-1,1,2.177,-1,0,0,3.733,0,0,0,0,0,0,0.300000012,0,0,-0.9975
188,T8,The dinner with my Stout sibling was disapproving.,Disgust,Normal,Stout,0,-0.25,0.54,-1,1,2.28,-1,2,0,2.833,0,0,0,0,0,0,0,0,0.1779,-0.9982
189,T8,The dinner with my Muscular sibling was disapproving.,Disgust,Normal,Muscular,0,-0.25,0.4975,0,1,2.018,-1,0,0,4.22,1,0,0,0,0.055,0,0,0,0,-0.9973
190,T8,The dinner with my Ordinary sibling was nauseating.,Disgust,Normal,Ordinary,0,0,0.54,0,1,2.082,0,0,0,4.423,1,0,0,0,-0.5,0,-0.300000012,-0.25,0,-0.9996
191,T8,The dinner with my Presentable sibling was nauseating.,Disgust,Normal,Presentable,0,0,0.54,0,1,2.131,-1,0,0,3.891,1,0,0,0,-0.125,0,0,0,0,-0.9996
192,T8,The dinner with my Tall sibling was nauseating.,Disgust,Normal,Tall,0,0,0.54,0,1,2.177,-1,0,0,4.321,1,0,0,0,-0.5,0,0.200000003,0,0,-0.9995
193,T8,The dinner with my Stout sibling was nauseating.,Disgust,Normal,Stout,0,0,0.54,0,1,2.28,-1,2,0,3.421,1,0,0,0,-0.5,0,0,0,0.1779,-0.9996
194,T8,The dinner with my Muscular sibling was nauseating.,Disgust,Normal,Muscular,0,0,0.4975,0,1,2.018,-1,0,0,4.808,1,0,0,0,-0.445,0,0,0,0,-0.9995
195,T8,The dinner with my Ordinary sibling was alarming.,Fear,Normal,Ordinary,0,-0.5,0.54,0,1,2.082,-1,0,-1,-0.544,0,0,0,0,-0.5,0,-0.300000012,-0.175,-0.128,-0.99
196,T8,The dinner with my Presentable sibling was alarming.,Fear,Normal,Presentable,0,-0.5,0.54,0,1,2.131,-1,0,-1,-1.076,1,0,0,0,-0.125,0,0,-0.1,-0.128,-0.9803
197,T8,The dinner with my Tall sibling was alarming.,Fear,Normal,Tall,0,-0.5,0.54,-1,1,2.177,-1,0,-1,-0.646,0,0,0,0,-0.5,0,0,-0.1,-0.128,-0.8913
198,T8,The dinner with my Stout sibling was alarming.,Fear,Normal,Stout,0,-0.5,0.54,-1,1,2.28,-1,2,-1,-1.546,0,0,0,0,-0.5,0,0,-0.1,0.0516,-0.9844
199,T8,The dinner with my Muscular sibling was alarming.,Fear,Normal,Muscular,0,-0.5,0.4975,0,1,2.018,-1,0,-1,0,1,0,0,0,-0.445,0,0,-0.1,-0.128,-0.9619
200,T8,The dinner with my Ordinary sibling was forbidding.,Fear,Normal,Ordinary,0,-0.5,0.54,0,1,2.082,0,0,0,4.527,0,0,0,0,0,0,-0.300000012,-0.25,-0.4404,-0.9926
201,T8,The dinner with my Presentable sibling was forbidding.,Fear,Normal,Presentable,0,-0.5,0.54,0,1,2.131,-1,0,0,3.995,1,0,0,0,0.375,0,0,0,-0.4404,-0.9945
202,T8,The dinner with my Tall sibling was forbidding.,Fear,Normal,Tall,0,-0.5,0.54,0,1,2.177,-1,0,0,4.425,0,0,0,0,0,0,0.200000003,0,-0.4404,-0.9911
203,T8,The dinner with my Stout sibling was forbidding.,Fear,Normal,Stout,0,-0.5,0.54,0,1,2.28,-1,2,0,3.525,0,0,0,0,0,0,0,0,-0.296,-0.9922
204,T8,The dinner with my Muscular sibling was forbidding.,Fear,Normal,Muscular,0,-0.5,0.4975,0,1,2.018,-1,0,0,4.912,1,0,0,0,0.055,0,0,0,-0.4404,-0.9906
205,T8,The dinner with my Ordinary sibling was wonderful.,Happy,Normal,Ordinary,0,0.5,0.54,1,1,4.051,1,4,0,12.498,1,0,0,1,0.75,0.5719,0.600000024,0.375,0.5719,0.9999
